score;content;label
5;asplikasinya sangat mudah digunakan dan sangat membantu dalam mencari pekerjaan, bagi jalian yg ingin cepat mendapatkan pekerjaan coba deh disini nih tempat nya banyak sekali infoÂ² loker yg sesuai untuk kriterian skil kamuðŸ‘ðŸ‘;positif
5;Aplikasi yg cukup baik, dengan adanya aplikasi ini dapat memudahkan para jobseeker dan recuiter untuk menemukan orang2 profesional, juga memberikan wawasan yg lebih luas dalam hal apapun.;positif
3;Tidak terlalu mengecewakan, tetapi tidak juga mengesankan.;netral
3;Di sini saya ingin belajar cara menghasilkan uang, dan saya butuh bimbingan dari admin, soal nya saya bodoh di bidang ini, ( teknolgi), Terima kasih, mohon bantuannya.;netral
5;setelah saya menginstal aplikasi ini saya bisa mengerjakan tips tips soal dan saya bisa mengerti dengan sangat baik terimakasih linkedln semoga aplikasi ini sangat maju ( amin ) ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘;positif
1;D paragon ,,, saya butuh tanggung jawab km, kenapa saya kerja tidak digaji , sudah 3 bulan ini tetap tidak keluar gaji saya ,, ditanya banyak alsan;negatif
1;aplikasi ini merugikan sangat. 1 harian mendownload tapi gak bisa upload foto, gak bisa nambah teman,gak bisa upload foto propil;negatif
5;Aplikasi ini cukup bagus untuk menambah relasi mendapat informasi yang tidak pernah terjangkau sebelumnya berbeda dengan aplikasi lainnya seperti Instagram Facebook Twitter dan lain-lain link in diharuskan untuk hal-hal yang berkaitan dengan dunia pekerjaan ditambah lagi dengan adanya fitur Jobs, course yang bisa menambah skill dan pengalaman.;positif
5;Aplikasi yang bagus, untuk menambah pertemanan dan membangun jaringan di dunia pekerjaan, serta bermanfaat dan membantu setiap individu yang mencari pekerjaan...;positif
5;Bergabung dengan linked in menambah pengetahuan yang sangat luar biasa;positif
3;Agak kurang suka sama linkedin sekarang karena sering dijadikan tempat jualan produk :(;negatif
5;Semoga membantu untuk meningkatkan performa;positif
5;Buat yg ga bs isi pertanyaan keamanan. Liat contoh gambar yg benar âœ”. Contoh yg itu aja yg diklik jgn wujud yg lain. Pokoknya yg sama dgn contohnya. Contohnya bs diliat pas udah 5 kali kita salah klik.;netral
2;Saya nyari kerja ko awal daftar bikin bingung amat. Cuma 2 pilihan jadi mahasiswa atau pilih posisi kerja bagian apa .. ini aplikasi tah aplikasi apa;negatif
5;Mempunyai lebih banyak teman dan jaringan dapat mempromosikan paket tour dan daya tarik wisata di daerah kami;positif
4;Kok Apk Linkedin saya kaya error gitu setelah di update? Mohon bantuan nya ..;negatif
1;Ribet amat kalo mo masuk verivikasi manusia atau bukan! Udah jelas2 bisa masuk , pilih masuk lewat google pasti manusialah!! Ribet apk ini!!!;negatif
4;Loding suka lama klo buka aplikasi nya. Terus harus pake biaya klo mau buka informasi;negatif
1;*Cek aplikasi Linkedin Anda* Gw aja baru login, app t*o*lol;negatif
5;Setelah saya menggunakan akun indedned ini saya merasa bahwa orang orang yang ada di dalamnya adlah orng orng yang hebat dan memiliki kredit yang sangat tinggi dan pendidik yang tinggi jadi saya sangat bangga mengikuti ini hingga memiliki lebih luas teman dan memperbanyak pengetahuan setelah mengikuti akun tersebut dan smau yang ad di dalamnya adalah orang ornag yang baik dan memiliki wawasan yang laus saya suka dan bangga berteman sama mereka semuanya terimakasih banyak lah untuk akun tersebut.;positif
2;Kenapa saya selalu dapat email untuk mengkonfirmasi alamat email ya? Padahal saya sudah melakukan konfirmasi sebelumnya. Mohon bantuannya.;negatif
5;Saya hadir disini untuk mencari teman dan sahabat yg hebat dari pengalaman dan IPTEK, untuk membagi kebersamaan dari lebih kepada yg kurang, yg kurang mencari dan menambah dari yg lebih. Karena sifat manusia ingin mengetahui. Terima kasih.;netral
5;Linkedin apakah bisa untuk membuka gmail atau hanya untuk Bisnis saja karena Linkedin di nilai sangat baik;netral
5;bagus banget aplikasi ini .bisa saya mendapatkan pekerjaan melalui aplikasi linkedin sya sangat bertrimaksih.;positif
5;semoga sukses terus dan bermanfaat buat yang membutuhkan selalu,,, sukses yerus;positif
5;Hi linkedin, akun saya sempat dibajak orang di negara Amerika Serikat. Dan menghapus semua data saya kemudian merubah menjadi data mereka. Lalu sekarang akun saya dibatasi setelah saya berhasil merebut kembali akun saya.;negatif
1;Pelajaran buat kalian, jangan reset HP jika belum logout dari Linkedin, nanti susah loginnya.;negatif
5;Aplikasi Job yg sangat membantu dan bermanfaat.... Good Job;positif
5;Aku sering cek LinkedIn, cuman gak banyak update yang penting sih;netral
3;Bagus. Tapi sertakan juga terjemahan bahasa Indonesia. Hampir 95 % lamaran kerja pake bahasa Inggris. Saya jadinya nggak paham. Padahal udah disetel ke bahasa Indonesia;netral
2;Susah dapat kerja di aplikasi ini cuma info info job saja nilai positifnya .;netral
1;Ga bisa di buka dan sangat ribet ,ngeri saldo ke sedot di dana.;negatif
5;Aplikasi jasa keuangan & paling banyak asuransi. Kl mau cari kerja di jasa keuangan disini tempatnya. Terutama asuransi;positif
5;Good Saran aja kalau verifikasi ke mode suara saja lebih mudah dari pada gambar;positif
1;Pemeriksaan keamanan ribet sampe putarÂ² hp gblk;negatif
2;Banyak banget yang aktif di LinkedIn, tapi kadang gak ada follow-up setelah konek;netral
4;Apa ada lowongan kerja yaa pakai foto ktp atau foto sim saja..itu saja terima kasih..;netral
4;Kalau dapat ada panggilan saya kasih 4 dulu;netral
2;knp tidak bisa di update...;negatif
1;Ribet kali mau ganti password aja kendalanya macam macam! Udah berhasil verifikasi tiba2 laman web tidak tersedia SIALAAAN.;negatif
1;Ini kenapa verifikasi kok ngga bisa terus ya Tolong dong di perbaiki;negatif
5;Okke, untuk fitur dan lalinÂ² dari linkedIn tidak ada masalah, cuma untuk verifikasi persona via nfc ngga bisa ntah dari settingan HP saya atau dari system persona yg bermasalah intinya, klo bisa verifikasi via email pribadi saja;negatif
5;Aplikasi ini berjalan dengan baik, meskipun tidak ada yang istimewa.;netral
5;Aplikasi sangat bermanfaat untuk dunia kerja dan pendidikan secara profesional;positif
3;Gak terbaca di hp ku;negatif
1;Tetiba kok ada tagihan padahal sdh sy hapus krn penasaran saya instal lg;negatif
1;Mencari Kerja? Oh ya saya masih 16 Tahun bukan 18 tahun;netral
4;Aplikasi ini memberikan fungsi yang sesuai kebutuhan dasar.;netral
5;Sangat bagus,dan begitu luas saya memiliki jaringan dan pengalaman .;positif
5;Applikasi yang profesional. Banyak membantu orang-orang yang butuh pekerjaan. The Best;positif
1;Akun tiba tiba kesuspend padahal tidak ada aktivitas yang ilegal... recovery lama sekali, pakai ktp/sim sama aja... busuk sekali. Hati2 buat yang mau instal aplikasi kocak ini.;negatif
1;Kirim kode keamanan ga pernah dikirim,gimana ini disend berulang-ulang ga dikirim juga kode keamanannya. Payah dah-_-;negatif
1;Payah nih. Mau masuk ke linkedin mentok di a quick security check. Hadeh;negatif
5;Bagus sangat membantu;positif
1;Verifikasi akun menyulitkan;negatif
5;Saya suka saya suka tapi penggunanya 30 mb yah biar hemat kuota data;positif
1;Ini bagaimana sih?setiap mau login udah punya akun sebelumnya,tidak bisa katanya akun dinonaktifkan.Setelah sudah diperbaharui aplikasinya tetap tidak bisa akun dininaktifkan.Sebenarnya salah akun saya apa?Tolong segera ditindaklanjuti.;negatif
3;Haiii Saya pengguna lama Sudah beberapa lamaran saya beeikan Tapi belum ada panggilan Apakah rekan semua sudah ada yg mndapat pekerjaan dari aplikasi ini Kalo ada bisa shering ke saya Saya sedng butuh kerjaan Terimakasi;netral
4;Aplikasi ini memberikan layanan yang sesuai harapan.;netral
5;tidak bisa loading new page. sampai ada perbaikan akan di beri rating baru. for the respon;negatif
1;Saat seseorang ingin menjalin koneksi dengan saya, karena tombol (x) dan (checklist) kecil dan bersampingan, saya malah tidak sengaja memencet (x) dan saya ingin membatalkannya tapu malah terpemcet lagi tulisan yang menanyakan untuk tidak menyarankan dalam pencarian bla3x dan sekali lagi tidak sengaja saya memencet ya karena di posisi yang sama tombolnya!!! Saya gabisa cari orangnya lagi jadinya ðŸ˜­ðŸ˜­ðŸ˜­;negatif
5;Sangat membantu dalam mencari pekerjaan, relasi, dll.;positif
3;Tampilan terlalu rumit,kurang tertata dengan baik;negatif
5;Aplikasi ini sangat membantu utk menemukan pekerjaan yg lebih baik...;positif
2;Aplikasi apaan gak bisa up foto dari galeri padahal udah sesuai ketentuan;negatif
4;Sangat tepat utk bisnis walau keaslian akun sangat meragukan, karena msh byk scammer berkeliaran di LinkedIn. Kedepan harus di tingkatkan deteksi keaslian profil dan akun di LinkedIn. Krn msh sangat byk fake akun.;netral
1;kok pas pencarian hasil yg keluar kebanyakan orang india ga sesuai dengan keyword yg dicari ya? padahal saya gafollow orang2 luar negeri;negatif
1;Untuk edit profile bagian pekerjaan ada sedikit bug, tidak bisa menambahkan atau merubah posisi dan jenis pekerjaan, jadi tolong lebih di perhatikan lagi.;negatif
4;Aplikasi lowongan kerja ini sangat bagus. Cuma belum ada satupun perusahaan yang menanggapi lamaran kerja saya melalui aplikasi ini.;netral
5;Tetap tergabung dalam grup family laman web browser ini yang selalu terlindungi terhubung tersinkron bersama grup family Rewards Brave Token lebih mudah cepat aman terkendali dan selalu beruntung sangat memuaskan.;netral
2;Mau edit photo profil kok gak bisa .... Selalu setiap klik save gagal terus..;negatif
5;Terimakasih linkedin sudah memudahkan para pengguna dalam mencari informasi, sukses selalu ðŸ¥°;positif
5;sangat membantu untuk mencari info sekitar pekerjaan,sehingga bisa melihat profile semua para pencari loker;positif
5;Aplikasi yang sangat bernanfaat untuk info dan membangun relasi ke semua orang. mohon jaga kualitas dan tingkatkan;positif
5;Aplikaei linkedin sangat membantu saya dalam mencari info pekerjaan & mendapat koneksi dari beberapa perusahaan. Terimakasih;positif
5;Komunikasi mudah dan banyak info2 terupdate yang bisa dilihat setiap saat.;positif
1;BAGAIMANA CARA MENGHILANGKAN IKLAN APLIKASI INI? SETIAP KALI BUKA APLIKASI SELALU MUNCUL IKLANNYA PADAHAL TIDAK DI INSTAL ðŸ—¿;negatif
5;Good apps, bisa membantu para jobless untuk mencati pekerjaan.;positif
1;Aplikasinya tidak bisa menambahkan lagi untuk pertemanan hanya 700 pertemanan saja ,,,, tolong diusahakan lagi id link lebih bagus lagi ,,,,soalnya aplikasi ini bagus untuk berbisnis... ðŸ™ðŸ™ðŸ™ðŸ‘;negatif
5;Sangat menginspirasi dan seneng banget ketemu dgn org2 yg luar biasa di semua bidang terutama bidang (sales, marketing, finance dan operation) ðŸ™ Sukses selalu bersama Linkedin;positif
5;aplikasi yang top untuk melihat jaringan karier yg lebih luas! appsnya juga semakin bagus, tampilannya oke, ngga ada bug. semoga ada peningkatan di aplikasinya ðŸ‘ðŸ»;positif
3;Linkedin klo sy liat bagus mk nya sy coba ikut akun limkedin setelah sy buat akun lg proses mengenai kata sandi , no hp stlh sy tullis di blg salah pd hal itu benar no hp sy , smp ulang berkali 2 sampr capek . Sy mohon coba yg simpel aja ng usah coba 2 nya#;negatif
1;Aplikasi makin sering update makin berat, sistem UI nya kurang bagus, terkadang waktu buka lama, dan search koneksi, makin lama app bazel handle hilang sendiri, terkadang buka profile lelet banget, gabisa buka, loading mulu parah sih, padahal buka app lain dan cek kecepatan koneksi internet stabil!!!;negatif
2;Sebenarnya ckp membantu juga tetapi di sini juga ada modu penipuan mengatas namakan perusahaan. Dan memungut biaya dan tak kunjung ada respon yg baik bagi pelamar kerja yg sudah menyetorkan uang. Dan nama perusahaan di browsing pum alamat g ada dan juga. Tidak valit dan terdaftar di ijin usaha. Hati hati penipuan mengatas namakan perusahaan beeskala besar tapi memungut uang ke pelamar kerja.;negatif
5;Mantap, semoga developer linkedin sehat sll;positif
4;LinkedIn itu bagus buat professional network, tapi kadang juga cuma buat cari kerja;netral
5;Dua tahun menjadi wartawan riau, tak rasanya hanya segitu aja saya putuskan agar saya bisa beralih ke posisi lain nya. Tks;netral
1;klo iklan kasih besar sedikit napa tanda silangnya, susah dipencet tau;negatif
5;wau saya senang sekali.. apk yang selama ini saya cari2 ternyata ada beneran.. walaupun saya tidak tau apa fungsinya.;positif
5;Terimaksih linkedln..telah memudahkan saya dalam mencari kerja..dan dapat mengasah tentang skill saya..ðŸ™;positif
5;Sangat memudahkan memberikan dan menerima informasi..;positif
5;Mantab sekali. Gampang digunakan kan sangat nyaman dengan fitur - fitur yang mudah difahami. Pilihan bahasa Indonesia juga sangat menarik;positif
5;Kirim masukan nomor telepon seluler di seluruh my Telkomsel 4 GB ini terimakasih banyak atas kunjungannya;netral
5;Sangat membantu, cuma ada banyak lowongan yg gak update & belibet ternyata iklan aplikasi jg...;netral
1;Aplikasi bangke, dari awal instal gak bisa login. Sudah kirim verifikasi tapi gak nongol - nongol nomor verifikasinya;negatif
1;Aplikasi payah mudah di banned,sering me non aktifkan account seseorang tanpa sebab dan tanpa peringatan termasuk saya salah satunya yang kena;negatif
3;Aplikasi LinkedIn memudahkan untuk terhubung dengan orang-orang dan hal-hal yang penting untuk kehidupan profesional Anda. Bangun dan kembangkan jaringan profesional Anda, baca berita bisnis dan industri terbaru, dan temukan pekerjaan impian Anda. Semuanya dimulai dengan profil LinkedIn Anda. Di sini tidak hanya sekadar resume profesional Anda â€” tapi juga menunjukkan siapa diri Anda dan apa yang telah Anda capai dalam karier Anda.;positif
5;Tidak ada yang spesial dari aplikasi ini, tetapi tetap bisa digunakan.;netral
5;Cari pekerjaan lebih mudah, & banyak relasi yg bisa diikuti supaya tambah wawasan;positif
1;Admin kerjanya ngapain aja bukannya di benerin ini sistemnya cuman plonga plongo. gw mau login akun jadi gk bisa cuman karna verifikasi doang?? coba minimal ditanggapi komen yg lain biar kami juga ada kepastian, udah digaji kerja gk becus;negatif
5;Mantap.. saya yakin suatu saat jadi aplikasi no.1 untuk jaringan propesional...;positif
1;nama saya hanya terdiri 1 kata, tidak bisa verifikasi passport. Slalu fail;negatif
3;sangat senang dan berbahagialah;positif
2;Cukup baik dan membantu untuk menemukan informasih terhadap pencari kerja tetapi mohon jangan terlalu banyak persoalan untuk menyulitkan;netral
5;Aplikasi paling bagus, simple, relevan dalam mencari pekerjaan, tidak bertele2 seperti aplikasi jobseeker yg lain;positif
5;Alhamdulillah Mempermudah dan Paling Utama Relasi bisa tersebar dan Bertambah seI donesia;positif
5;Begitu bangga bisa berkecimpung di dunia bisnis dengan media LinkedIn... Terima kasih atas dukungannya semoga menjadi aplikasi terbaik kedepannya... ðŸ‘ðŸ‘ðŸ‘ðŸ‘;positif
1;2 hari buat tiba tiba akun di nonaktifkan uda ngulang tetep aja gtu;negatif
5;Aplikasi bagus buat para pencari kerja dan head hunter;positif
5;Bagus untuk cpt dapat info yg bermanfaat & nambah wawasan kita tambah luas;positif
5;Sejauh ini sangat luar biasa akan tetapi mohon untuk developer/admin Linkedin untuk lowongan kerja berkedok hoax atau via adm mohon di klarifikasi kembali agar Jobskeer dapat melamar dengan perusahaan yang mereka inginkan..terima kasih;netral
1;force close setiap buka inbox/lihat profil. ini terjadi sesudah saya update ke android 15.;negatif
5;Sangat membantu sekali untuk mengetahui perkembangan dunia n bisa punya teman di seluruh negara,,,;positif
5;Aplikasi yang luar biasa;positif
1;Aplikasi gak berguna Lupa sandi aja langsung dipersulit buat login lgi Mending pake glints atau jobstreet. Hapus aja ini apk sialan Cuihhhh!!!;negatif
1;Ini kenapa saya mau ganti email suka error.;negatif
3;Udah connect sama banyak orang di LinkedIn, tapi jarang banget ngobrol;netral
1;Set asli dah ini aplikasi, masa iya mau log in malah force close di android 14;negatif
1;Tolong saya tidak bisa login ke akun linkedin karena perlu verifikasi persona. Namun setalah upload ktp proses verifikasi gagal. Sudah membuat 2 akun namun dua duanya terkena pembatasan akun juga. Mohon bantuannya. Sebelum nya akun saya terkena hack orang hongkong, padahal sebelumnya tidak ada masalah sama sekali. Setelah hapus akun & membuat akun baru masalah pembatasan akun terjadi. Mohon segera di perbaiki;negatif
1;Mau masuk susah padahal uda upload data diri. Jadi ga bisa ubah profil. Bolak balik minta verifikasi si gambar banteng dan domba. Menyebalkan! ðŸ˜¡ðŸ˜¡;negatif
